company,item,calories,calories_from_fat,total_fat_g,saturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,carbs_g,fiber_g,sugars_g,protein_g,weight_watchers_pnts
McDonald’s,Hamburger,25.0,8.0,0.9,0.35,0.05,25.0,520.0,3.1,0.2,0.6,1.2,24.75
McDonald’s,Cheeseburger,30.0,11.0,1.2,0.6,0.05,40.0,750.0,3.3,0.2,0.6,1.5,29.7
McDonald’s,Double Cheeseburger,44.0,21.0,2.3,1.1,0.15,80.0,1150.0,3.4,0.2,0.7,2.5,43.3
McDonald’s,McDouble,39.0,17.0,1.9,0.8,0.1,65.0,920.0,3.3,0.2,0.7,2.2,38.3
McDonald’s, Quarter Pounder® with Cheese,51.0,23.0,2.6,1.2,0.15,90.0,1190.0,4.0,0.3,0.9,2.9,50.2
McDonald’s,Double Quarter Pounder® with Cheese,74.0,38.0,4.2,1.9,0.25,155.0,1380.0,4.0,0.3,0.9,4.8,72.0
McDonald’s,Big Mac®,54.0,26.0,2.9,1.0,0.15,75.0,1040.0,4.5,0.3,0.9,2.5,53.4
McDonald’s,Big N’ Tasty®,46.0,22.0,2.4,0.8,0.15,70.0,720.0,3.7,0.3,0.8,2.4,45.2
McDonald’s,Big N’ Tasty® with Cheese,51.0,25.0,2.8,1.1,0.15,85.0,960.0,3.8,0.3,0.8,2.7,50.2
McDonald’s,Angus Bacon & Cheese,79.0,35.0,3.9,1.7,0.2,145.0,2070.0,6.3,0.4,1.3,4.5,77.5
McDonald’s,Angus Deluxe,75.0,35.0,3.9,1.6,0.2,135.0,1700.0,6.1,0.4,1.0,4.0,73.6
McDonald’s,Angus Mushroom & Swiss,77.0,36.0,4.0,1.7,0.2,135.0,1170.0,5.9,0.4,0.8,4.4,75.1
McDonald’s,Filet-O-Fish®,38.0,17.0,1.8,0.35,0.0,40.0,640.0,3.8,0.2,0.5,1.5,37.35
McDonald’s,McChicken ®,36.0,15.0,1.6,0.3,0.0,35.0,830.0,4.0,0.2,0.5,1.4,35.4
McDonald’s,McRib ®,50.0,24.0,2.6,1.0,0.0,70.0,980.0,4.4,0.3,1.1,2.2,49.9
McDonald’s,Premium Grilled Chicken Classic Sandwich,36.0,8.0,0.9,0.2,0.0,65.0,820.0,4.1,0.4,0.8,2.7,34.3
McDonald’s,Premium Crispy Chicken Classic Sandwich,51.0,20.0,2.2,0.35,0.0,45.0,990.0,5.6,0.3,1.0,2.4,49.95
McDonald’s,Premium Grilled Chicken Club Sandwich,46.0,15.0,1.7,0.6,0.0,90.0,1040.0,4.3,0.4,0.9,3.5,44.0
McDonald’s,Premium Crispy Chicken Club Sandwich,62.0,26.0,2.9,0.7,0.0,70.0,1200.0,5.7,0.3,1.1,3.1,60.7
McDonald’s,Premium Grilled Chicken Ranch BLT Sandwich,38.0,9.0,1.0,0.3,0.0,75.0,1000.0,4.1,0.4,0.9,3.1,36.1
McDonald’s,Premium Crispy Chicken Ranch BLT Sandwich,54.0,21.0,2.3,0.45,0.0,55.0,1160.0,5.6,0.3,1.1,2.7,52.85
McDonald’s,Southern Style Crispy Chicken Sandwich,40.0,15.0,1.7,0.3,0.0,45.0,1030.0,3.9,0.1,0.6,2.4,38.5
McDonald’s,Ranch Snack Wrap® (Crispy),34.0,15.0,1.7,0.45,0.0,30.0,810.0,3.3,0.1,0.2,1.4,33.25
McDonald’s,Ranch Snack Wrap® (Grilled),27.0,9.0,1.0,0.4,0.0,45.0,830.0,2.6,0.1,0.2,1.8,25.8
McDonald’s,Honey Mustard Snack Wrap® (Crispy),33.0,14.0,1.6,0.45,0.0,30.0,780.0,3.4,0.1,0.4,1.4,32.45
McDonald’s,Honey Mustard Snack Wrap® (Grilled),26.0,8.0,0.9,0.35,0.0,45.0,800.0,2.7,0.1,0.4,1.8,24.95
McDonald’s,Chipotle BBQ Snack Wrap® (Crispy),33.0,14.0,1.5,0.45,0.0,30.0,810.0,3.5,0.1,0.4,1.4,32.45
McDonald’s,Chipotle BBQ Snack Wrap® (Grilled),26.0,8.0,0.9,0.35,0.0,45.0,830.0,2.8,0.1,0.5,1.8,25.05
McDonald’s,Angus Bacon & Cheese Snack Wrap,39.0,19.0,2.1,0.9,0.1,75.0,1080.0,2.8,0.1,0.4,2.1,38.2
McDonald’s,Angus Chipotle BBQ Bacon,80.0,35.0,3.9,1.8,0.2,145.0,2020.0,6.6,0.4,1.6,4.5,78.9
McDonald’s,Angus Chipotle BBQ Bacon Snack Wrap,40.0,19.0,2.2,1.0,0.1,75.0,1060.0,3.0,0.1,0.6,2.1,39.5
McDonald’s,Angus Deluxe Snack Wrap,41.0,22.0,2.5,1.0,0.15,75.0,990.0,2.7,0.2,0.3,2.0,40.3
McDonald’s,Angus Mushroom & Swiss Snack Wrap,43.0,23.0,2.6,1.0,0.15,75.0,730.0,2.7,0.2,0.2,2.2,42.0
McDonald’s,Mac Snack Wrap,33.0,17.0,1.9,0.7,0.1,45.0,690.0,2.6,0.1,0.3,1.5,32.5
McDonald’s,Small French Fries,23.0,10.0,1.1,0.15,0.0,0.0,160.0,2.9,0.3,0.0,0.3,22.85
McDonald’s,Medium French Fries,38.0,17.0,1.9,0.25,0.0,0.0,270.0,4.8,0.5,0.0,0.4,37.85
McDonald’s,Large French Fries,50.0,22.0,2.5,0.35,0.0,0.0,350.0,6.3,0.6,0.0,0.6,49.75
McDonald’s,Ketchup Packet,1.5,0.0,0.0,0.0,0.0,0.0,110.0,0.3,0.0,0.2,0.0,1.7
McDonald’s,Salt Packet,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Chicken McNuggets® (4 piece),19.0,11.0,1.2,0.2,0.0,25.0,360.0,1.2,0.1,0.0,0.9,18.3
McDonald’s,Chicken McNuggets® (6 piece),28.0,16.0,1.8,0.3,0.0,40.0,540.0,1.8,0.1,0.0,1.3,27.0
McDonald’s,Chicken McNuggets® (10 piece),47.0,27.0,3.0,0.5,0.0,65.0,900.0,3.0,0.2,0.0,2.2,45.3
McDonald’s,Barbeque Sauce,5.0,0.0,0.0,0.0,0.0,0.0,260.0,1.2,0.0,1.0,0.0,6.0
McDonald’s,Honey,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.1,0.0,6.1
McDonald’s,Hot Mustard Sauce,6.0,2.0,0.25,0.0,0.0,5.0,250.0,0.9,0.2,0.6,0.1,6.5
McDonald’s,Sweet ‘N Sour Sauce,5.0,0.0,0.0,0.0,0.0,0.0,150.0,1.2,0.0,1.0,0.0,6.0
McDonald’s,Chicken Selects® Premium Breast Strips (3 pc),40.0,21.0,2.4,0.35,0.0,50.0,1010.0,2.3,0.0,0.0,2.3,38.05
McDonald’s,Chicken Selects® Premium Breast Strips (5 pc),66.0,36.0,4.0,0.6,0.0,85.0,1680.0,3.9,0.0,0.0,3.8,62.8
McDonald’s,Spicy Buffalo Sauce,6.0,5.0,0.6,0.1,0.0,0.0,800.0,0.1,0.1,0.0,0.0,6.1
McDonald’s,Creamy Ranch Sauce,17.0,16.0,1.8,0.3,0.0,10.0,270.0,0.2,0.0,0.1,0.0,17.4
McDonald’s,Tangy Honey Mustard Sauce,6.0,2.0,0.2,0.0,0.0,5.0,140.0,1.0,0.0,0.8,0.0,6.8
McDonald’s,Southwestern Chipotle Barbeque Sauce,6.0,0.0,0.0,0.0,0.0,0.0,210.0,1.5,0.1,1.1,0.0,7.1
McDonald’s,Premium Southwest Salad with Grilled Chicken,32.0,8.0,0.9,0.3,0.0,70.0,960.0,3.0,0.6,1.1,3.0,30.4
McDonald’s,Premium Southwest Salad with Crispy Chicken,43.0,18.0,2.0,0.4,0.0,55.0,920.0,3.8,0.6,1.2,2.6,42.0
McDonald’s,Premium Southwest Salad (without chicken),14.0,4.0,0.45,0.2,0.0,10.0,150.0,2.0,0.6,0.6,0.6,14.2
McDonald’s,Premium Bacon Ranch Salad with Grilled Chicken,26.0,9.0,0.9,0.4,0.0,90.0,1010.0,1.2,0.3,0.5,3.3,23.6
McDonald’s,Premium Bacon Ranch Salad with Crispy Chicken,37.0,18.0,2.0,0.6,0.0,75.0,970.0,2.0,0.3,0.6,2.9,35.3
McDonald’s,Premium Bacon Ranch Salad (without chicken),14.0,7.0,0.7,0.35,0.0,25.0,300.0,1.0,0.3,0.4,0.9,13.85
McDonald’s,Premium Caesar Salad with Grilled Chicken,22.0,6.0,0.6,0.3,0.0,75.0,890.0,1.2,0.3,0.5,3.0,19.8
McDonald’s,Premium Caesar Salad with Crispy Chicken,33.0,15.0,1.7,0.45,0.0,60.0,840.0,2.0,0.3,0.6,2.6,31.45
McDonald’s,Premium Caesar Salad (without chicken),9.0,3.5,0.4,0.25,0.0,10.0,180.0,0.9,0.3,0.4,0.7,8.95
McDonald’s,Side Salad,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.4,0.1,0.2,0.1,2.1
McDonald’s,Butter Garlic Croutons,6.0,1.5,0.15,0.0,0.0,0.0,140.0,1.0,0.1,0.0,0.2,5.8
McDonald’s,Snack Size Fruit & Walnut Salad,21.0,7.0,0.8,0.15,0.0,5.0,60.0,3.1,0.2,2.5,0.4,23.25
McDonald’s,Newman’s Own® Creamy Southwest Dressing,10.0,5.0,0.6,0.1,0.0,20.0,340.0,1.1,0.0,0.3,0.1,10.3
McDonald’s,Newman’s Own® Creamy Caesar Dressing,19.0,17.0,1.8,0.35,0.0,20.0,500.0,0.4,0.0,0.2,0.2,19.35
McDonald’s,Newman’s Own® Low Fat Balsamic Vinaigrette,4.0,2.5,0.3,0.0,0.0,0.0,730.0,0.4,0.0,0.3,0.0,4.3
McDonald’s,Newman’s Own® Low Fat Family Recipe Italian Dressing,6.0,2.0,0.25,0.0,0.0,0.0,730.0,0.8,0.0,0.1,0.1,6.0
McDonald’s,Newman’s Own® Ranch Dressing,17.0,13.0,1.5,0.25,0.0,20.0,530.0,0.9,0.0,0.4,0.1,17.55
McDonald’s,Egg McMuffin®,30.0,11.0,1.2,0.5,0.0,260.0,820.0,3.0,0.2,0.3,1.8,29.0
McDonald’s,Sausage McMuffin®,37.0,20.0,2.2,0.8,0.0,45.0,850.0,2.9,0.2,0.2,1.4,36.6
McDonald’s,Sausage McMuffin® with Egg,45.0,25.0,2.7,1.0,0.0,285.0,920.0,3.0,0.2,0.2,2.1,44.1
McDonald’s,English Muffin,16.0,3.0,0.3,0.05,0.0,0.0,280.0,2.7,0.2,0.2,0.5,15.75
McDonald’s,"Bacon, Egg & Cheese Biscuit (Regular Size Biscuit)",42.0,21.0,2.3,1.2,0.0,235.0,1160.0,3.7,0.2,0.3,1.5,42.0
McDonald’s,"Bacon, Egg & Cheese Biscuit (Large Size Biscuit)",48.0,24.0,2.7,1.2,0.0,235.0,1270.0,4.3,0.3,0.4,1.5,48.1
McDonald’s,Sausage Biscuit with Egg (Regular Size Biscuit),51.0,29.0,3.3,1.4,0.0,250.0,1170.0,3.6,0.2,0.2,1.8,50.8
McDonald’s,Sausage Biscuit with Egg (Large Size Biscuit),57.0,33.0,3.7,1.5,0.0,250.0,1280.0,4.2,0.3,0.3,1.8,57.0
McDonald’s,Sausage Biscuit (Regular Size Biscuit),43.0,24.0,2.7,1.2,0.0,30.0,1080.0,3.4,0.2,0.2,1.1,43.3
McDonald’s,Sausage Biscuit (Large Size Biscuit),48.0,28.0,3.1,1.3,0.0,30.0,1190.0,3.9,0.3,0.3,1.1,48.5
McDonald’s,Southern Style Chicken Biscuit (Regular Size Biscuit),41.0,18.0,2.0,0.8,0.0,30.0,1180.0,4.1,0.2,0.3,1.7,40.4
McDonald’s,Southern Style Chicken Biscuit (Large Size Biscuit),47.0,22.0,2.4,0.9,0.0,30.0,1290.0,4.6,0.3,0.4,1.7,46.6
McDonald’s,"Steak, Egg & Cheese Bagel",66.0,30.0,3.3,1.2,0.1,300.0,1580.0,5.6,0.3,0.7,3.3,64.6
McDonald’s,"Bacon, Egg & Cheese McGriddles®",42.0,16.0,1.8,0.8,0.0,240.0,1110.0,4.8,0.2,1.5,1.5,42.8
McDonald’s,"Sausage, Egg & Cheese McGriddles®",56.0,29.0,3.2,1.2,0.0,265.0,1360.0,4.8,0.2,1.5,2.0,56.7
McDonald’s,Sausage McGriddles®,42.0,20.0,2.2,0.8,0.0,35.0,1030.0,4.4,0.2,1.5,1.1,43.2
McDonald’s,Big Breakfast® (Regular Size Biscuit),74.0,43.0,4.8,1.7,0.0,555.0,1560.0,5.1,0.3,0.3,2.8,73.2
McDonald’s,Big Breakfast® (Large Size Biscuit),80.0,47.0,5.2,1.8,0.0,555.0,1680.0,5.6,0.4,0.3,2.8,79.3
McDonald’s,Big Breakfast with Hotcakes (Regular Size Biscuit),109.0,51.0,5.6,1.9,0.0,575.0,2150.0,11.1,0.6,1.7,3.6,109.0
McDonald’s,Big Breakfast with Hotcakes (Large Size Biscuit),115.0,54.0,6.0,2.0,0.0,575.0,2260.0,11.6,0.7,1.7,3.6,115.1
McDonald’s,Sausage Burrito,30.0,14.0,1.6,0.7,0.0,115.0,830.0,2.6,0.1,0.2,1.2,29.7
McDonald’s,McSkillet™ Burrito with Sausage,61.0,32.0,3.6,1.4,0.05,410.0,1390.0,4.4,0.3,0.4,2.7,60.1
McDonald’s,Hotcakes,35.0,8.0,0.9,0.2,0.0,20.0,590.0,6.0,0.3,1.4,0.8,35.8
McDonald’s,Hotcakes and Sausage,52.0,21.0,2.4,0.7,0.0,50.0,930.0,6.1,0.3,1.4,1.5,52.6
McDonald’s,Hotcake Syrup,18.0,0.0,0.0,0.0,0.0,0.0,20.0,4.5,0.0,3.2,0.0,21.2
McDonald’s,Whipped Margarine (1 pat),4.0,4.0,0.45,0.15,0.0,0.0,55.0,0.0,0.0,0.0,0.0,4.15
McDonald’s,Hash Brown,15.0,8.0,0.9,0.15,0.0,0.0,310.0,1.5,0.2,0.0,0.1,15.05
McDonald’s,Grape Jam,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,4.4
McDonald’s,Strawberry Preserves,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,4.4
McDonald’s,"Bacon, Egg & Cheese Bagel",56.0,24.0,2.7,0.9,0.05,260.0,1300.0,5.6,0.3,0.7,2.4,55.2
McDonald’s,Fruit & Maple Oatmeal,29.0,4.0,0.45,0.2,0.0,10.0,160.0,5.7,0.5,3.2,0.5,31.9
McDonald’s,Fruit & Maple Oatmeal without Brown Sugar,26.0,4.0,0.45,0.2,0.0,10.0,115.0,4.8,0.5,1.8,0.5,27.5
McDonald’s,Hamburger Happy Meal,47.5,,1.6,0.55,0.0,40.0,690.0,6.2,0.2,2.0,2.2,
McDonald’s,4 Piece Chicken McNuggets Happy Meal,39.5,,1.7,0.35,0.0,35.0,510.0,4.1,0.1,1.4,1.9,
McDonald’s,6 Piece Chicken McNuggets® Happy Meal,47.5,,2.2,0.45,0.0,50.0,680.0,4.6,0.2,1.4,2.4,
McDonald’s,Fruit ‘n Yogurt Parfait (7 oz),16.0,2.0,0.2,0.1,0.0,5.0,85.0,3.1,0.1,2.1,0.4,17.8
McDonald’s,Low Fat Caramel Dip,7.0,0.5,0.05,0.0,0.0,5.0,35.0,1.5,0.0,0.9,0.0,7.9
McDonald’s,Vanilla Reduced Fat Ice Cream Cone,15.0,3.5,0.35,0.2,0.0,15.0,60.0,2.4,0.0,1.8,0.4,16.6
McDonald’s,Kiddie Cone,4.5,1.0,0.1,0.05,0.0,5.0,20.0,0.8,0.0,0.6,0.1,5.05
McDonald’s,Strawberry Sundae,28.0,6.0,0.6,0.4,0.0,25.0,95.0,4.9,0.1,4.5,0.6,32.3
McDonald’s,Hot Caramel Sundae,34.0,7.0,0.8,0.5,0.0,30.0,160.0,6.0,0.1,4.4,0.7,38.2
McDonald’s,Hot Fudge Sundae,33.0,9.0,1.0,0.7,0.0,25.0,180.0,5.4,0.2,4.8,0.8,37.7
McDonald’s,Peanuts (for Sundaes),4.5,3.0,0.35,0.05,0.0,0.0,0.0,0.2,0.1,0.0,0.2,4.35
McDonald’s,McFlurry® with M&M’S® Candies (12 fl oz cup),71.0,23.0,2.5,1.6,0.1,60.0,220.0,10.5,0.4,9.7,1.5,80.8
McDonald’s,McFlurry® with OREO® Cookies (12 fl oz cup),58.0,17.0,1.9,1.0,0.1,50.0,320.0,8.9,0.3,7.3,1.3,65.0
McDonald’s,Baked Hot Apple Pie,25.0,11.0,1.3,0.7,0.0,0.0,170.0,3.2,0.4,1.3,0.2,26.8
McDonald’s,Cinnamon Melts,46.0,17.0,1.9,0.9,0.0,15.0,370.0,6.6,0.3,3.2,0.6,49.5
McDonald’s,McDonaldland® Cookies,26.0,7.0,0.8,0.25,0.0,0.0,300.0,4.3,0.1,1.3,0.4,27.15
McDonald’s,Chocolate Chip Cookie,16.0,7.0,0.8,0.35,0.0,10.0,90.0,2.1,0.1,1.5,0.2,17.65
McDonald’s,Oatmeal Raisin Cookie,15.0,5.0,0.6,0.25,0.0,10.0,135.0,2.2,0.1,1.3,0.2,16.35
McDonald’s,Sugar Cookie,16.0,6.0,0.7,0.3,0.0,5.0,120.0,2.1,0.0,1.1,0.2,17.2
McDonald’s,Apple Dippers with Low Fat Caramel Dip,10.0,0.5,0.05,0.0,0.0,5.0,35.0,2.3,0.0,1.5,0.0,11.5
McDonald’s,Chocolate McCafé® Shake (12 fl oz cup),58.0,15.0,1.7,1.0,0.1,50.0,240.0,9.4,0.1,7.7,1.1,65.6
McDonald’s,Chocolate McCafé® Shake (16 fl oz cup),72.0,18.0,2.0,1.2,0.1,60.0,300.0,11.9,0.1,9.8,1.5,81.5
McDonald’s,Chocolate McCafé® Shake (22 fl oz cup),88.0,22.0,2.4,1.5,0.15,75.0,370.0,14.7,0.1,12.1,1.8,99.8
McDonald’s,Chocolate Triple Thick® Shake (12 fl oz cup),44.0,9.0,1.0,0.6,0.05,40.0,190.0,7.6,0.1,6.3,1.0,49.9
McDonald’s,Chocolate Triple Thick® Shake (16 fl oz cup),58.0,12.0,1.4,0.8,0.1,50.0,250.0,10.2,0.1,8.4,1.3,65.9
McDonald’s,Chocolate Triple Thick® Shake (21 fl oz cup),77.0,16.0,1.8,1.1,0.1,70.0,330.0,13.4,0.1,11.1,1.8,87.4
McDonald’s,Chocolate Triple Thick® Shake (32 fl oz cup),116.0,24.0,2.7,1.6,0.2,100.0,510.0,20.3,0.2,16.8,2.7,131.7
McDonald’s,Snack Size McFlurry® with M&M’S® Candies,43.0,14.0,1.6,1.0,0.05,35.0,130.0,6.4,0.2,5.9,0.9,49.0
McDonald’s,Snack Size McFlurry® with OREO® Cookies,34.0,10.0,1.2,0.6,0.0,30.0,200.0,5.3,0.2,4.3,0.8,38.1
McDonald’s,Strawberry McCafé® Shake (12 fl oz cup),57.0,15.0,1.7,1.0,0.1,50.0,170.0,9.2,0.0,7.9,1.1,64.8
McDonald’s,Strawberry McCafé® Shake (16 fl oz cup),71.0,18.0,2.0,1.2,0.1,65.0,210.0,11.6,0.0,10.0,1.4,80.8
McDonald’s,Strawberry McCafé® Shake (22 fl oz cup),86.0,22.0,2.4,1.5,0.15,75.0,260.0,14.4,0.0,12.4,1.8,98.1
McDonald’s,Strawberry Triple Thick® Shake (12 fl oz cup),42.0,9.0,1.0,0.6,0.05,40.0,130.0,7.3,0.0,6.3,1.0,47.9
McDonald’s,Strawberry Triple Thick® Shake (16 fl oz cup),56.0,12.0,1.3,0.8,0.1,50.0,170.0,9.7,0.0,8.4,1.3,63.9
McDonald’s,Strawberry Triple Thick® Shake (21 fl oz cup),74.0,16.0,1.8,1.1,0.1,70.0,230.0,12.8,0.0,11.1,1.7,84.5
McDonald’s,Strawberry Triple Thick® Shake (32 fl oz cup),111.0,24.0,2.6,1.6,0.2,100.0,350.0,19.4,0.0,16.8,2.5,126.9
McDonald’s,Vanilla McCafé® Shake (12 fl oz cup),54.0,15.0,1.6,1.0,0.1,45.0,170.0,8.8,0.0,6.4,1.0,60.4
McDonald’s,Vanilla McCafé® Shake (16 fl oz cup),68.0,18.0,2.0,1.2,0.1,60.0,220.0,11.1,0.0,8.2,1.4,76.0
McDonald’s,Vanilla McCafé® Shake (22 fl oz cup),83.0,21.0,2.4,1.4,0.15,75.0,270.0,13.8,0.0,10.3,1.7,93.0
McDonald’s,Vanilla Triple Thick Shake® (32 fl oz cup),111.0,24.0,2.6,1.6,0.2,100.0,370.0,19.3,0.0,14.5,2.5,124.6
McDonald’s,Vanilla Triple Thick® Shake (12 fl oz cup),42.0,9.0,1.0,0.6,0.05,40.0,140.0,7.2,0.0,5.4,0.9,47.1
McDonald’s,Vanilla Triple Thick® Shake (16 fl oz cup),55.0,12.0,1.3,0.8,0.1,50.0,190.0,9.6,0.0,7.2,1.3,61.7
McDonald’s,Vanilla Triple Thick® Shake (21 fl oz cup),74.0,16.0,1.8,1.1,0.1,70.0,250.0,12.8,0.0,9.6,1.7,83.0
McDonald’s,1% Low Fat Milk Jug,10.0,2.0,0.25,0.15,0.0,10.0,125.0,1.2,0.0,1.2,0.8,10.55
McDonald’s,1% Low Fat Chocolate Milk Jug,17.0,2.5,0.3,0.15,0.0,5.0,150.0,2.6,0.1,2.5,0.9,18.75
McDonald’s,Minute Maid® 100% Apple Juice Box,10.0,0.0,0.0,0.0,0.0,0.0,15.0,2.3,0.0,2.2,0.0,12.2
McDonald’s,Dasani® Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Minute Maid® Orange Juice (Small),15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.2,17.8
McDonald’s,Minute Maid® Orange Juice (Medium),19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,3.9,0.3,22.6
McDonald’s,Minute Maid® Orange Juice (Large),28.0,0.0,0.0,0.0,0.0,0.0,5.0,5.8,0.0,5.8,0.4,33.4
McDonald’s,Coca-Cola® Classic (Child),11.0,0.0,0.0,0.0,0.0,0.0,5.0,2.9,0.0,2.9,0.0,13.9
McDonald’s,Coca-Cola® Classic (Small),15.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,0.0,19.0
McDonald’s,Coca-Cola® Classic (Medium),21.0,0.0,0.0,0.0,0.0,0.0,15.0,5.8,0.0,5.8,0.0,26.8
McDonald’s,Coca-Cola® Classic (Large),31.0,0.0,0.0,0.0,0.0,0.0,20.0,8.6,0.0,8.6,0.0,39.6
McDonald’s,Diet Coke® (Child),0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Diet Coke® (Small),0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Diet Coke® (Medium),0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Diet Coke® (Large),0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Sprite® (Child),11.0,0.0,0.0,0.0,0.0,0.0,30.0,2.8,0.0,2.8,0.0,13.8
McDonald’s,Sprite® (Small),15.0,0.0,0.0,0.0,0.0,0.0,40.0,3.9,0.0,3.9,0.0,18.9
McDonald’s,Sprite® (Medium),21.0,0.0,0.0,0.0,0.0,0.0,55.0,5.6,0.0,5.6,0.0,26.6
McDonald’s,Sprite® (Large),31.0,0.0,0.0,0.0,0.0,0.0,80.0,8.3,0.0,8.3,0.0,39.3
McDonald’s,Hi-C® Orange Lavaburst (Child),12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,3.2,0.0,15.2
McDonald’s,Hi-C® Orange Lavaburst (Small),16.0,0.0,0.0,0.0,0.0,0.0,5.0,4.4,0.0,4.4,0.0,20.4
McDonald’s,Hi-C® Orange Lavaburst (Medium),24.0,0.0,0.0,0.0,0.0,0.0,10.0,6.4,0.0,6.4,0.0,30.4
McDonald’s,Hi-C® Orange Lavaburst (Large),35.0,0.0,0.0,0.0,0.0,0.0,10.0,9.4,0.0,9.4,0.0,44.4
McDonald’s,POWERade® Mountain Blast (Child),7.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,1.6,0.0,8.6
McDonald’s,POWERade® Mountain Blast (Small),10.0,0.0,0.0,0.0,0.0,0.0,85.0,2.7,0.0,2.1,0.0,12.1
McDonald’s,POWERade® Mountain Blast (Medium),15.0,0.0,0.0,0.0,0.0,0.0,130.0,3.9,0.0,3.1,0.0,18.1
McDonald’s,POWERade® Mountain Blast (Large),22.0,0.0,0.0,0.0,0.0,0.0,190.0,5.8,0.0,4.6,0.0,26.6
McDonald’s,Iced Tea (Child),0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Iced Tea (Small),0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Iced Tea (Medium),0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Iced Tea (Large),0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.1,0.0,0.0,0.0,0.0
McDonald’s,Coffee (Small),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Coffee (Large),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McDonald’s,Coffee Cream,2.0,2.0,0.2,0.15,0.0,10.0,15.0,0.0,0.0,0.0,0.0,2.15
McDonald’s,Sugar Packet,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,1.9
McDonald’s,"EQUAL® 0
Calorie Sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
McDonald’s,"SPLENDA® No
Calorie Sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
McDonald’s,Iced Coffee– Caramel (Small),13.0,5.0,0.5,0.35,0.0,20.0,80.0,2.1,0.0,2.0,0.1,15.25
McDonald’s,Iced Coffee– Caramel (Medium),19.0,7.0,0.8,0.5,0.0,30.0,115.0,2.7,0.0,2.7,0.2,22.0
McDonald’s,Iced Coffee– Caramel (Large),27.0,10.0,1.1,0.7,0.0,40.0,160.0,4.1,0.0,4.1,0.2,31.6
McDonald’s,Iced Coffee– Hazelnut (Small),13.0,5.0,0.5,0.35,0.0,20.0,40.0,2.1,0.0,2.1,0.1,15.35
McDonald’s,Iced Coffee– Hazelnut (Medium),19.0,7.0,0.8,0.5,0.0,30.0,60.0,2.9,0.0,2.9,0.2,22.2
McDonald’s,Iced Coffee– Hazelnut (Large),27.0,10.0,1.1,0.7,0.0,40.0,85.0,4.3,0.0,4.3,0.2,31.8
McDonald’s,Iced Coffee– Regular (Small),14.0,5.0,0.5,0.35,0.0,20.0,40.0,2.2,0.0,2.2,0.1,16.45
McDonald’s,Iced Coffee– Regular (Medium),20.0,7.0,0.8,0.5,0.0,30.0,60.0,3.0,0.0,3.0,0.2,23.3
McDonald’s,Iced Coffee– Regular (Large),28.0,10.0,1.1,0.7,0.0,40.0,85.0,4.5,0.0,4.5,0.2,33.0
McDonald’s,Iced Coffee– Vanilla (Small),13.0,5.0,0.5,0.35,0.0,20.0,40.0,2.1,0.0,2.1,0.1,15.35
McDonald’s,Iced Coffee– Vanilla (Medium),19.0,7.0,0.8,0.5,0.0,30.0,60.0,2.9,0.0,2.8,0.2,22.1
McDonald’s,Iced Coffee– Vanilla (Large),27.0,10.0,1.1,0.7,0.0,40.0,80.0,4.3,0.0,4.3,0.2,31.8
